GRT_LABELLED_REGRESSION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumInputDimensions: 15
NumTargetDimensions: 6
TotalNumTrainingExamples: 985
UseExternalRanges: 0
RegressionData:
-31.4281	206.848	45.5779	-10.1968	233.433	-11.796	29.0986	243.401	-23.7439	57.8056	235.518	-18.3912	94.7553	220.561	1.84508	60	0.5	60	1.8	0	0
-31.4281	206.848	45.5779	-10.1968	233.433	-11.796	29.0986	243.401	-23.7439	57.8056	235.518	-18.3912	94.7553	220.561	1.84508	60	0.5	60	1.8	0	0
-31.4427	206.834	45.504	-10.2231	233.38	-11.8388	29.1108	243.359	-23.7926	57.8204	235.481	-18.4377	94.7642	220.499	1.79325	60	0.5	60	1.8	0	0
-31.4516	206.825	45.4292	-10.243	233.307	-11.8927	29.1222	243.305	-23.8494	57.8389	235.442	-18.4874	94.7762	220.445	1.74317	60	0.5	60	1.8	0	0
-31.4625	206.824	45.3573	-10.2701	233.247	-11.9524	29.1337	243.264	-23.9113	57.8486	235.402	-18.5491	94.7914	220.405	1.68504	60	0.5	60	1.8	0	0
-31.465	206.82	45.2887	-10.295	233.18	-12.0108	29.14	243.196	-23.9796	57.8575	235.349	-18.615	94.813	220.372	1.62691	60	0.5	60	1.8	0	0
-31.465	206.82	45.2887	-10.295	233.18	-12.0108	29.14	243.196	-23.9796	57.8575	235.349	-18.615	94.813	220.372	1.62691	60	0.5	60	1.8	0	0
-31.4711	206.817	45.2267	-10.3207	233.123	-12.066	29.1385	243.147	-24.0454	57.8614	235.308	-18.68	94.8178	220.33	1.55951	60	0.5	60	1.8	0	0
-31.484	206.809	45.1619	-10.3463	233.064	-12.1208	29.1454	243.118	-24.1038	57.8722	235.272	-18.7413	94.828	220.295	1.49869	60	0.5	60	1.8	0	0
-31.4993	206.802	45.1036	-10.3718	233	-12.1721	29.1502	243.085	-24.1565	57.879	235.241	-18.7933	94.8321	220.246	1.44215	60	0.5	60	1.8	0	0
-31.5213	206.797	45.0546	-10.3964	232.94	-12.2206	29.1431	243.021	-24.2154	57.8828	235.208	-18.8425	94.8341	220.195	1.38856	60	0.5	60	1.8	0	0
-31.5213	206.797	45.0546	-10.3964	232.94	-12.2206	29.1431	243.021	-24.2154	57.8828	235.208	-18.8425	94.8341	220.195	1.38856	60	0.5	60	1.8	0	0
-31.5418	206.789	45.0019	-10.4253	232.883	-12.2692	29.1331	242.957	-24.2734	57.8809	235.176	-18.8913	94.8311	220.146	1.33689	60	0.5	60	1.8	0	0
-31.5613	206.779	44.9446	-10.4547	232.818	-12.3245	29.1124	242.884	-24.3415	57.8793	235.157	-18.9429	94.8289	220.109	1.27959	60	0.5	60	1.8	0	0
-31.5798	206.765	44.8835	-10.4863	232.75	-12.3803	29.1041	242.842	-24.4015	57.8816	235.131	-19.0009	94.8273	220.077	1.21873	60	0.5	60	1.8	0	0
-31.5798	206.765	44.8835	-10.4863	232.75	-12.3803	29.1041	242.842	-24.4015	57.8816	235.131	-19.0009	94.8273	220.077	1.21873	60	0.5	60	1.8	0	0
-29.1396	236.125	48.2985	17.5625	288.937	13.9817	19.1153	291.993	4.12851	16.4039	237.236	-17.361	31.263	217.633	-6.03999	60	0.5	39	96	6	8
-29.108	236.176	48.3691	17.4741	288.823	13.7631	19.0474	291.984	4.01123	16.1801	237.106	-17.3767	31.0405	217.52	-5.99153	60	0.5	39	96	6	8
-29.1253	236.195	48.4029	17.3246	288.702	13.4711	18.8798	291.968	3.8239	16.0092	236.979	-17.4253	30.8564	217.422	-5.95499	60	0.5	39	96	6	8
-29.1253	236.195	48.4029	17.3246	288.702	13.4711	18.8798	291.968	3.8239	16.0092	236.979	-17.4253	30.8564	217.422	-5.95499	60	0.5	39	96	6	8
-29.1712	236.092	48.4588	17.1199	288.571	13.2838	18.6131	291.935	3.72891	15.7932	236.833	-17.37	30.808	217.378	-5.86824	60	0.5	39	96	6	8
-29.1647	235.989	48.5988	16.9259	288.469	13.297	18.3464	291.86	3.76956	15.6074	236.728	-17.1808	30.7893	217.419	-5.65978	60	0.5	39	96	6	8
-29.0922	235.869	48.9219	16.9197	288.428	13.6566	18.2257	291.795	4.09102	15.3862	236.634	-16.8085	30.6784	217.372	-5.31434	60	0.5	39	96	6	8
-29.0309	235.714	49.2368	16.8825	288.443	14.0694	18.0649	291.773	4.45108	15.1965	236.624	-16.4356	30.6847	217.493	-5.00425	60	0.5	39	96	6	8
-29.0309	235.714	49.2368	16.8825	288.443	14.0694	18.0649	291.773	4.45108	15.1965	236.624	-16.4356	30.6847	217.493	-5.00425	60	0.5	39	96	6	8
-28.9783	235.633	49.5048	16.8654	288.467	14.3797	17.9891	291.78	4.73449	15.0762	236.693	-16.1473	30.7715	217.672	-4.79612	60	0.5	39	96	6	8
-28.9852	235.592	49.9056	16.7563	288.373	14.5266	17.8794	291.73	4.91416	14.8181	236.878	-15.8569	30.7203	217.785	-4.59626	60	0.5	39	96	6	8
-28.9726	235.581	49.9671	16.7813	288.351	14.5742	17.9021	291.74	4.98811	14.8496	237.059	-15.8069	30.7526	217.833	-4.55951	60	0.5	39	96	6	8
-28.9726	235.581	49.9671	16.7813	288.351	14.5742	17.9021	291.74	4.98811	14.8496	237.059	-15.8069	30.7526	217.833	-4.55951	60	0.5	39	96	6	8
-28.9377	235.581	50.008	16.8274	288.334	14.6156	17.945	291.751	5.0505	14.8707	237.175	-15.7717	30.7767	217.857	-4.53901	60	0.5	39	96	6	8
-28.8567	235.569	50.0249	16.8704	288.287	14.635	18.023	291.739	5.09988	14.9346	237.21	-15.7474	30.869	217.882	-4.52778	60	0.5	39	96	6	8
-28.7609	235.51	50.0213	16.8982	288.197	14.6461	18.0799	291.686	5.14346	15.0141	237.204	-15.7248	30.9645	217.85	-4.50771	60	0.5	39	96	6	8
-28.7609	235.51	50.0213	16.8982	288.197	14.6461	18.0799	291.686	5.14346	15.0141	237.204	-15.7248	30.9645	217.85	-4.50771	60	0.5	39	96	6	8
-28.5226	235.442	50.0763	17.0534	288.001	14.7059	18.1999	291.577	5.27459	15.2661	237.161	-15.6813	31.341	217.93	-4.48618	60	0.5	39	96	6	8
-28.4492	235.239	50.1546	16.9545	287.751	14.7668	18.0687	291.375	5.36934	15.3176	236.99	-15.652	31.4706	217.844	-4.45039	60	0.5	39	96	6	8
-28.4492	235.239	50.1546	16.9545	287.751	14.7668	18.0687	291.375	5.36934	15.3176	236.99	-15.652	31.4706	217.844	-4.45039	60	0.5	39	96	6	8
-28.4295	234.716	50.3045	16.7358	287.045	14.6873	17.988	290.826	5.42385	15.2308	236.528	-15.6221	31.2711	217.139	-4.38747	60	0.5	39	96	6	8
-28.3542	234.267	50.4241	16.5259	286.469	14.6344	18.0267	290.526	5.60318	15.2017	236.222	-15.5989	31.037	216.529	-4.31528	60	0.5	39	96	6	8
-28.3039	233.872	50.6084	16.3791	285.972	14.5792	18.1444	290.392	5.85668	15.0594	235.845	-15.564	30.5923	215.804	-4.19733	60	0.5	39	96	6	8
-28.2122	233.608	50.7927	16.3853	285.653	14.5972	18.3432	290.442	6.19609	14.9624	235.57	-15.5247	30.0874	215.1	-4.03582	60	0.5	39	96	6	8
-28.1063	233.291	50.9801	16.4859	285.256	14.5639	18.648	290.485	6.57823	14.9137	235.165	-15.5064	29.3246	213.936	-3.78178	60	0.5	39	96	6	8
-28.1063	233.291	50.9801	16.4859	285.256	14.5639	18.648	290.485	6.57823	14.9137	235.165	-15.5064	29.3246	213.936	-3.78178	60	0.5	39	96	6	8
-27.8202	232.862	51.2292	16.8464	284.717	14.5753	19.3831	291.087	7.77897	15.105	234.636	-15.4753	27.9432	211.699	-3.17065	60	0.5	39	96	6	8
-27.7021	232.727	51.311	17.0964	284.611	14.6618	19.5495	291.235	8.14255	15.2055	234.449	-15.4487	27.2605	210.616	-2.80113	60	0.5	39	96	6	8
-27.5796	232.589	51.3319	17.3128	284.508	14.7183	19.6636	291.32	8.39894	15.3133	234.271	-15.4202	26.7511	209.72	-2.45778	60	0.5	39	96	6	8
-27.4552	232.509	51.3318	17.5106	284.436	14.7605	19.7801	291.404	8.60459	15.4582	234.14	-15.3983	26.4737	209.109	-2.19944	60	0.5	39	96	6	8
-27.4552	232.509	51.3318	17.5106	284.436	14.7605	19.7801	291.404	8.60459	15.4582	234.14	-15.3983	26.4737	209.109	-2.19944	60	0.5	39	96	6	8
-27.184	232.851	51.5742	17.7529	284.434	14.804	19.973	291.72	8.9718	15.347	233.909	-15.3501	26.6025	209.066	-2.17291	60	0.5	39	96	6	8
-27.0722	232.971	51.6503	17.8791	284.406	14.8165	20.0582	291.825	9.11665	15.3389	233.77	-15.3272	26.6678	208.981	-2.14061	60	0.5	39	96	6	8
-26.9845	233.081	51.724	17.9922	284.383	14.8214	20.1276	291.922	9.23819	15.3045	233.652	-15.2987	26.7043	208.915	-2.11351	60	0.5	39	96	6	8
-26.9245	233.153	51.7654	18.0928	284.357	14.8146	20.1545	291.939	9.26598	15.2296	233.523	-15.2636	26.738	208.88	-2.09928	60	0.5	39	96	6	8
-26.8786	233.209	51.7855	18.2055	284.327	14.8072	20.1825	291.955	9.29218	15.1806	233.4	-15.237	26.7767	208.845	-2.08363	60	0.5	39	96	6	8
-26.8366	233.258	51.7957	18.3256	284.294	14.7946	20.224	291.963	9.31093	15.1663	233.285	-15.2149	26.7891	208.742	-2.0527	60	0.5	39	96	6	8
-26.7825	233.244	51.7008	18.4905	284.253	14.8069	20.349	291.957	9.35731	15.3147	233.158	-15.2153	26.9092	208.586	-2.01453	60	0.5	39	96	6	8
-26.5004	232.243	51.8063	19.0802	283.559	15.7493	20.9549	291.33	10.3917	16.4409	232.597	-14.5603	27.9004	207.92	-1.31096	60	0.5	39	96	6	8
-26.3016	231.461	51.9561	19.4563	283.051	16.5551	21.3368	290.885	11.2792	17.2547	232.225	-13.9953	28.6458	207.485	-0.735244	60	0.5	39	96	6	8
-26.213	230.968	52.0657	19.6651	282.756	17.1453	21.5404	290.663	11.9554	17.7481	232.074	-13.5987	29.1199	207.307	-0.369529	60	0.5	39	96	6	8
-26.0896	230.611	52.1356	19.8526	282.489	17.5173	21.7147	290.477	12.4202	18.1313	231.933	-13.3211	29.5021	207.151	-0.114482	60	0.5	39	96	6	8
-25.9119	229.757	52.1813	20.0955	281.569	17.876	21.6099	289.351	12.5917	18.8223	231.251	-12.8671	30.2392	206.539	0.377674	60	0.5	39	96	6	8
-25.9119	229.757	52.1813	20.0955	281.569	17.876	21.6099	289.351	12.5917	18.8223	231.251	-12.8671	30.2392	206.539	0.377674	60	0.5	39	96	6	8
-25.7031	229.483	52.5168	20.284	281.279	18.2136	21.5544	288.681	12.5573	19.0704	230.914	-12.4725	30.5612	206.27	0.793846	60	0.5	39	96	6	8
-25.5934	229.324	52.8174	20.4271	281.115	18.4949	21.5553	288.221	12.5363	19.1655	230.644	-12.172	30.7217	206.056	1.11256	60	0.5	39	96	6	8
-25.4745	229.227	52.992	20.5419	281.006	18.6468	21.6115	287.912	12.4803	19.217	230.407	-12.0008	30.8282	205.871	1.30351	60	0.5	39	96	6	8
-25.412	229.273	53.041	20.603	281.127	18.7738	21.632	287.776	12.3491	19.2465	230.388	-11.9574	31.5885	206.564	1.10732	60	0.5	39	96	6	8
-25.3902	229.302	53.1067	20.578	281.228	18.9036	21.5767	287.63	12.2304	19.1604	230.329	-11.9027	31.9594	206.954	1.0149	60	0.5	39	96	6	8
-25.2609	229.272	53.1104	20.4245	281.413	19.1527	21.4858	287.38	12.038	19.0345	230.296	-11.8013	32.0515	207.082	1.02925	60	0.5	39	96	6	8
-25.2609	229.272	53.1104	20.4245	281.413	19.1527	21.4858	287.38	12.038	19.0345	230.296	-11.8013	32.0515	207.082	1.02925	60	0.5	39	96	6	8
